0,1,0
2.00E-02,1,2.00E-02
4.00E-02,1,4.00E-02
6.00E-02,1,6.00E-02
8.00E-02,1,8.00E-02
1.00E-01,1,1.00E-01
1.20E-01,1,1.20E-01
1.40E-01,1,1.40E-01
1.60E-01,1,1.60E-01
1.80E-01,1,1.80E-01
2.00E-01,1,2.00E-01
2.20E-01,1,2.20E-01
2.40E-01,1,2.40E-01
2.60E-01,1,2.60E-01
2.80E-01,1,2.80E-01
3.00E-01,1.00E+00,3.00E-01
3.20E-01,1.00E+00,3.20E-01
3.40E-01,1.00E+00,3.40E-01
3.60E-01,1.00E+00,3.60E-01
3.80E-01,1.00E+00,3.80E-01
4.00E-01,9.99E-01,4.00E-01
4.20E-01,9.99E-01,4.20E-01
4.40E-01,9.98E-01,4.40E-01
4.60E-01,9.98E-01,4.60E-01
4.80E-01,9.96E-01,4.80E-01
5.00E-01,9.94E-01,5.00E-01
5.20E-01,9.92E-01,5.20E-01
5.40E-01,9.88E-01,5.40E-01
5.60E-01,9.84E-01,5.60E-01
5.80E-01,9.78E-01,5.80E-01
6.00E-01,9.71E-01,6.00E-01
6.20E-01,9.63E-01,6.20E-01
6.40E-01,9.53E-01,6.40E-01
6.60E-01,9.42E-01,6.60E-01
6.80E-01,9.31E-01,6.80E-01
7.00E-01,9.18E-01,7.00E-01
7.20E-01,9.04E-01,7.20E-01
7.40E-01,8.90E-01,7.40E-01
7.60E-01,8.74E-01,7.60E-01
7.80E-01,8.59E-01,7.80E-01
8.00E-01,8.43E-01,8.00E-01
8.20E-01,8.26E-01,8.20E-01
8.40E-01,8.10E-01,8.40E-01
8.60E-01,7.93E-01,8.60E-01
8.80E-01,7.76E-01,8.80E-01
9.00E-01,7.59E-01,9.00E-01
9.20E-01,7.41E-01,9.20E-01
9.40E-01,7.24E-01,9.40E-01
9.60E-01,7.06E-01,9.60E-01
9.80E-01,6.89E-01,9.80E-01
1,6.72E-01,1
