2.51E-06,1.5,0
2.51E-06,1.5,0
2.51E-06,1.5,0
2.52E-06,1.5,0
2.52E-06,1.5,0
2.53E-06,1.5,0
2.56E-06,1.5,0
2.60E-06,1.5,0
2.69E-06,1.5,0
2.85E-06,1.5,0
3.00E-06,1.5,0
3.00E-06,1.499,3.75E-01
3.00E-06,9.35E-01,7.45E-01
3.00E-06,6.58E-01,8.25E-01
3.00E-06,4.49E-01,8.88E-01
3.00E-06,3.25E-01,9.36E-01
3.00E-06,2.46E-01,9.84E-01
3.00E-06,1.93E-01,1.049
3.00E-06,1.62E-01,1.119
3.00E-06,1.47E-01,1.17
3.00E-06,1.30E-01,1.249
3.00E-06,1.16E-01,1.349
3.01E-06,1.01E-01,1.5
3.01E-06,1.01E-01,1.5
3.01E-06,1.01E-01,1.5
3.01E-06,1.01E-01,1.5
3.01E-06,1.01E-01,1.5
3.01E-06,1.01E-01,1.5
3.01E-06,1.01E-01,1.5
3.01E-06,1.01E-01,1.5
3.02E-06,1.01E-01,1.5
3.03E-06,1.01E-01,1.5
3.05E-06,1.01E-01,1.5
3.10E-06,1.01E-01,1.5
3.20E-06,1.01E-01,1.5
3.35E-06,1.01E-01,1.5
3.51E-06,1.01E-01,1.5
3.51E-06,2.23E-01,1.003
3.51E-06,1.08,6.92E-01
3.51E-06,1.282,6.25E-01
3.51E-06,1.374,5.75E-01
3.51E-06,1.449,5.22E-01
3.51E-06,1.473,4.76E-01
3.51E-06,1.492,4.28E-01
3.51E-06,1.494,3.87E-01
3.51E-06,1.499,3.29E-01
3.51E-06,1.498,2.80E-01
3.51E-06,1.5,2.07E-01
3.51E-06,1.498,1.30E-01
3.51E-06,1.499,6.51E-02
3.51E-06,1.499,4.62E-14
3.51E-06,1.5,0
3.51E-06,1.5,0
3.51E-06,1.5,0
3.51E-06,1.5,0
3.51E-06,1.5,0
3.51E-06,1.5,0
3.51E-06,1.5,0
3.52E-06,1.5,0
3.52E-06,1.5,0
3.53E-06,1.5,0
3.56E-06,1.5,0
3.60E-06,1.5,0
3.69E-06,1.5,0
3.85E-06,1.5,0
4.00E-06,1.5,0
4.00E-06,1.499,3.75E-01
4.00E-06,9.35E-01,7.45E-01
4.00E-06,6.58E-01,8.25E-01
4.00E-06,4.49E-01,8.88E-01
4.00E-06,3.25E-01,9.36E-01
4.00E-06,2.46E-01,9.84E-01
4.00E-06,1.93E-01,1.049
4.00E-06,1.62E-01,1.119
4.00E-06,1.47E-01,1.17
4.00E-06,1.30E-01,1.249
4.00E-06,1.16E-01,1.349
4.01E-06,1.01E-01,1.5
4.01E-06,1.01E-01,1.5
4.01E-06,1.01E-01,1.5
4.01E-06,1.01E-01,1.5
4.01E-06,1.01E-01,1.5
4.01E-06,1.01E-01,1.5
4.01E-06,1.01E-01,1.5
4.01E-06,1.01E-01,1.5
4.02E-06,1.01E-01,1.5
4.03E-06,1.01E-01,1.5
4.05E-06,1.01E-01,1.5
4.10E-06,1.01E-01,1.5
4.20E-06,1.01E-01,1.5
4.35E-06,1.01E-01,1.5
4.51E-06,1.01E-01,1.5
4.51E-06,2.23E-01,1.003
4.51E-06,1.08,6.92E-01
4.51E-06,1.282,6.25E-01
4.51E-06,1.374,5.75E-01
4.51E-06,1.449,5.22E-01
