2.00E-06,3.72E-01,1.57E-01
2.00E-06,3.14E-01,1.63E-01
2.00E-06,2.24E-01,1.73E-01
2.00E-06,1.71E-01,1.83E-01
2.00E-06,1.61E-01,1.87E-01
2.00E-06,1.46E-01,1.95E-01
2.00E-06,1.34E-01,2.05E-01
2.00E-06,1.21E-01,2.18E-01
2.00E-06,1.10E-01,2.36E-01
2.00E-06,9.82E-02,2.64E-01
2.00E-06,8.86E-02,3.02E-01
2.00E-06,8.13E-02,3.54E-01
2.00E-06,7.74E-02,4.24E-01
2.00E-06,7.74E-02,5.20E-01
2.00E-06,8.25E-02,6.55E-01
2.00E-06,9.34E-02,8.38E-01
2.00E-06,1.09E-01,1.083
2.00E-06,1.22E-01,1.292
2.01E-06,1.34E-01,1.5
2.01E-06,1.33E-01,1.5
2.01E-06,1.33E-01,1.5
2.01E-06,1.33E-01,1.5
2.01E-06,1.33E-01,1.5
2.01E-06,1.33E-01,1.5
2.01E-06,1.33E-01,1.5
2.01E-06,1.33E-01,1.5
2.02E-06,1.33E-01,1.5
2.03E-06,1.33E-01,1.5
2.06E-06,1.33E-01,1.5
2.11E-06,1.33E-01,1.5
2.21E-06,1.33E-01,1.5
2.31E-06,1.33E-01,1.5
2.41E-06,1.33E-01,1.5
2.51E-06,1.33E-01,1.5
2.51E-06,1.28E-01,1.406
2.51E-06,1.19E-01,1.259
2.51E-06,9.95E-02,9.66E-01
2.51E-06,7.35E-02,5.07E-01
2.51E-06,7.49E-02,3.80E-01
2.51E-06,1.36E-01,1.90E-01
2.51E-06,1.70E-01,1.66E-01
2.51E-06,2.03E-01,1.54E-01
2.51E-06,2.79E-01,1.39E-01
2.51E-06,4.34E-01,1.22E-01
2.51E-06,6.16E-01,1.07E-01
2.51E-06,7.57E-01,9.66E-02
2.51E-06,9.03E-01,8.47E-02
2.51E-06,1.046,7.17E-02
2.51E-06,1.258,4.86E-02
2.51E-06,1.405,2.43E-02
2.51E-06,1.466,4.62E-14
2.51E-06,1.475,0
2.51E-06,1.479,0
2.51E-06,1.484,0
2.51E-06,1.488,0
2.51E-06,1.49,0
2.51E-06,1.49,0
2.51E-06,1.49,0
2.51E-06,1.49,0
2.51E-06,1.49,0
2.51E-06,1.49,0
2.51E-06,1.49,0
2.52E-06,1.49,0
2.52E-06,1.49,0
2.54E-06,1.49,0
2.57E-06,1.49,0
2.62E-06,1.49,0
2.72E-06,1.49,0
2.82E-06,1.49,0
2.92E-06,1.49,0
3.00E-06,1.49,0
3.00E-06,1.49,2.34E-02
3.00E-06,1.322,7.03E-02
3.00E-06,1.022,1.04E-01
3.00E-06,6.89E-01,1.32E-01
3.00E-06,3.72E-01,1.57E-01
3.00E-06,3.14E-01,1.63E-01
3.00E-06,2.24E-01,1.73E-01
3.00E-06,1.71E-01,1.83E-01
3.00E-06,1.61E-01,1.87E-01
3.00E-06,1.46E-01,1.95E-01
3.00E-06,1.34E-01,2.05E-01
3.00E-06,1.21E-01,2.18E-01
3.00E-06,1.10E-01,2.36E-01
3.00E-06,9.82E-02,2.64E-01
3.00E-06,8.86E-02,3.02E-01
3.00E-06,8.13E-02,3.54E-01
3.00E-06,7.74E-02,4.24E-01
3.00E-06,7.74E-02,5.20E-01
3.00E-06,8.25E-02,6.55E-01
3.00E-06,9.34E-02,8.38E-01
3.00E-06,1.09E-01,1.083
3.00E-06,1.22E-01,1.292
3.01E-06,1.34E-01,1.5
3.01E-06,1.33E-01,1.5
3.01E-06,1.33E-01,1.5
3.01E-06,1.33E-01,1.5
3.01E-06,1.33E-01,1.5
3.01E-06,1.33E-01,1.5
3.01E-06,1.33E-01,1.5
3.01E-06,1.33E-01,1.5
3.02E-06,1.33E-01,1.5
3.03E-06,1.33E-01,1.5
3.06E-06,1.33E-01,1.5
3.11E-06,1.33E-01,1.5
3.21E-06,1.33E-01,1.5
3.31E-06,1.33E-01,1.5
3.41E-06,1.33E-01,1.5
3.51E-06,1.33E-01,1.5
3.51E-06,1.28E-01,1.406
3.51E-06,1.19E-01,1.259
3.51E-06,9.95E-02,9.66E-01
3.51E-06,7.35E-02,5.07E-01
3.51E-06,7.49E-02,3.80E-01
3.51E-06,1.36E-01,1.90E-01
3.51E-06,1.70E-01,1.66E-01
3.51E-06,2.03E-01,1.54E-01
3.51E-06,2.79E-01,1.39E-01
3.51E-06,4.34E-01,1.22E-01
3.51E-06,6.16E-01,1.07E-01
3.51E-06,7.57E-01,9.66E-02
3.51E-06,9.03E-01,8.47E-02
3.51E-06,1.046,7.17E-02
3.51E-06,1.258,4.86E-02
3.51E-06,1.405,2.43E-02
3.51E-06,1.466,4.62E-14
3.51E-06,1.475,0
3.51E-06,1.479,0
3.51E-06,1.484,0
3.51E-06,1.488,0
3.51E-06,1.49,0
3.51E-06,1.49,0
3.51E-06,1.49,0
3.51E-06,1.49,0
3.51E-06,1.49,0
3.51E-06,1.49,0
3.51E-06,1.49,0
3.52E-06,1.49,0
3.52E-06,1.49,0
3.54E-06,1.49,0
3.57E-06,1.49,0
3.62E-06,1.49,0
3.72E-06,1.49,0
3.82E-06,1.49,0
3.92E-06,1.49,0
4.00E-06,1.49,0
4.00E-06,1.49,2.34E-02
4.00E-06,1.322,7.03E-02
4.00E-06,1.022,1.04E-01
4.00E-06,6.89E-01,1.32E-01
4.00E-06,3.72E-01,1.57E-01
4.00E-06,3.14E-01,1.63E-01
4.00E-06,2.24E-01,1.73E-01
4.00E-06,1.71E-01,1.83E-01
4.00E-06,1.61E-01,1.87E-01
4.00E-06,1.46E-01,1.95E-01
4.00E-06,1.34E-01,2.05E-01
4.00E-06,1.21E-01,2.18E-01
4.00E-06,1.10E-01,2.36E-01
4.00E-06,9.82E-02,2.64E-01
4.00E-06,8.86E-02,3.02E-01
4.00E-06,8.13E-02,3.54E-01
4.00E-06,7.74E-02,4.24E-01
4.00E-06,7.74E-02,5.20E-01
4.00E-06,8.25E-02,6.55E-01
4.00E-06,9.34E-02,8.38E-01
4.00E-06,1.09E-01,1.083
4.00E-06,1.22E-01,1.292
4.01E-06,1.34E-01,1.5
4.01E-06,1.33E-01,1.5
4.01E-06,1.33E-01,1.5
4.01E-06,1.33E-01,1.5
4.01E-06,1.33E-01,1.5
4.01E-06,1.33E-01,1.5
4.01E-06,1.33E-01,1.5
4.01E-06,1.33E-01,1.5
4.02E-06,1.33E-01,1.5
4.03E-06,1.33E-01,1.5
4.06E-06,1.33E-01,1.5
4.11E-06,1.33E-01,1.5
4.21E-06,1.33E-01,1.5
4.31E-06,1.33E-01,1.5
4.41E-06,1.33E-01,1.5
4.51E-06,1.33E-01,1.5
4.51E-06,1.28E-01,1.406
4.51E-06,1.19E-01,1.259
4.51E-06,9.95E-02,9.66E-01
4.51E-06,7.35E-02,5.07E-01
4.51E-06,7.49E-02,3.80E-01
4.51E-06,1.36E-01,1.90E-01
4.51E-06,1.70E-01,1.66E-01
4.51E-06,2.03E-01,1.54E-01
4.51E-06,2.79E-01,1.39E-01
4.51E-06,4.34E-01,1.22E-01
4.51E-06,6.16E-01,1.07E-01
4.51E-06,7.57E-01,9.66E-02
4.51E-06,9.03E-01,8.47E-02
4.51E-06,1.046,7.17E-02
4.51E-06,1.258,4.86E-02
4.51E-06,1.405,2.43E-02
4.51E-06,1.466,0
4.51E-06,1.475,0
4.51E-06,1.479,0
4.51E-06,1.484,0
4.51E-06,1.488,0
4.51E-06,1.49,0
4.51E-06,1.49,0
4.51E-06,1.49,0
4.51E-06,1.49,0
4.51E-06,1.49,0
4.51E-06,1.49,0
4.51E-06,1.49,0
4.52E-06,1.49,0
4.52E-06,1.49,0
4.54E-06,1.49,0
4.57E-06,1.49,0
4.62E-06,1.49,0
4.72E-06,1.49,0
4.82E-06,1.49,0
4.92E-06,1.49,0
5.00E-06,1.49,0
